,radius,value,type
4760,2.75,36,uniform
4761,2.75,4,poisson
4762,2.75,36,gaussian
4763,2.75,25,triangular
4764,2.75,9,uniform
4765,2.75,16,poisson
4766,2.75,16,gaussian
4767,2.75,36,triangular
4768,2.75,25,uniform
4769,2.75,25,poisson
4770,2.75,16,gaussian
4771,2.75,36,triangular
4772,2.75,16,uniform
4773,2.75,25,poisson
4774,2.75,36,gaussian
4775,2.75,4,triangular
4776,2.75,36,uniform
4777,2.75,4,poisson
4778,2.75,25,gaussian
4779,2.75,36,triangular
4780,2.75,36,uniform
4781,2.75,36,poisson
4782,2.75,0,gaussian
4783,2.75,25,triangular
4784,2.75,4,uniform
4785,2.75,16,poisson
4786,2.75,0,gaussian
4787,2.75,25,triangular
4788,2.75,0,uniform
4789,2.75,4,poisson
4790,2.75,0,gaussian
4791,2.75,1,triangular
4792,2.75,9,uniform
4793,2.75,4,poisson
4794,2.75,16,gaussian
4795,2.75,4,triangular
4796,2.75,81,uniform
4797,2.75,4,poisson
4798,2.75,4,gaussian
4799,2.75,25,triangular
4800,3.0,36,uniform
4801,3.0,36,poisson
4802,3.0,25,gaussian
4803,3.0,36,triangular
4804,3.0,9,uniform
4805,3.0,25,poisson
4806,3.0,0,gaussian
4807,3.0,36,triangular
4808,3.0,0,uniform
4809,3.0,25,poisson
4810,3.0,25,gaussian
4811,3.0,9,triangular
4812,3.0,16,uniform
4813,3.0,4,poisson
4814,3.0,36,gaussian
4815,3.0,0,triangular
4816,3.0,9,uniform
4817,3.0,0,poisson
4818,3.0,25,gaussian
4819,3.0,0,triangular
4820,3.0,4,uniform
4821,3.0,1,poisson
4822,3.0,36,gaussian
4823,3.0,9,triangular
4824,3.0,16,uniform
4825,3.0,36,poisson
4826,3.0,25,gaussian
4827,3.0,4,triangular
4828,3.0,9,uniform
4829,3.0,25,poisson
4830,3.0,0,gaussian
4831,3.0,4,triangular
4832,3.0,25,uniform
4833,3.0,16,poisson
4834,3.0,36,gaussian
4835,3.0,81,triangular
4836,3.0,36,uniform
4837,3.0,1,poisson
4838,3.0,36,gaussian
4839,3.0,49,triangular
4840,3.0,16,uniform
4841,3.0,9,poisson
4842,3.0,0,gaussian
4843,3.0,9,triangular
4844,3.0,4,uniform
4845,3.0,9,poisson
4846,3.0,25,gaussian
4847,3.0,0,triangular
4848,3.0,16,uniform
4849,3.0,16,poisson
4850,3.0,16,gaussian
4851,3.0,9,triangular
4852,3.0,9,uniform
4853,3.0,36,poisson
4854,3.0,9,gaussian
4855,3.0,25,triangular
4856,3.0,0,uniform
4857,3.0,0,poisson
4858,3.0,0,gaussian
4859,3.0,36,triangular
4860,3.0,36,uniform
4861,3.0,25,poisson
4862,3.0,9,gaussian
4863,3.0,4,triangular
4864,3.0,36,uniform
4865,3.0,36,poisson
4866,3.0,0,gaussian
4867,3.0,4,triangular
4868,3.0,36,uniform
4869,3.0,0,poisson
4870,3.0,25,gaussian
4871,3.0,36,triangular
4872,3.0,25,uniform
4873,3.0,25,poisson
4874,3.0,16,gaussian
4875,3.0,81,triangular
4876,3.0,0,uniform
4877,3.0,36,poisson
4878,3.0,25,gaussian
4879,3.0,9,triangular
4880,3.0,1,uniform
4881,3.0,25,poisson
4882,3.0,9,gaussian
4883,3.0,25,triangular
4884,3.0,9,uniform
4885,3.0,49,poisson
4886,3.0,1,gaussian
4887,3.0,36,triangular
4888,3.0,0,uniform
4889,3.0,4,poisson
4890,3.0,1,gaussian
4891,3.0,36,triangular
4892,3.0,4,uniform
4893,3.0,4,poisson
4894,3.0,0,gaussian
4895,3.0,81,triangular
4896,3.0,16,uniform
4897,3.0,4,poisson
4898,3.0,25,gaussian
4899,3.0,36,triangular
4900,3.0,0,uniform
4901,3.0,4,poisson
4902,3.0,36,gaussian
4903,3.0,25,triangular
4904,3.0,0,uniform
4905,3.0,1,poisson
4906,3.0,25,gaussian
4907,3.0,0,triangular
4908,3.0,0,uniform
4909,3.0,49,poisson
4910,3.0,25,gaussian
4911,3.0,4,triangular
4912,3.0,25,uniform
4913,3.0,36,poisson
4914,3.0,4,gaussian
4915,3.0,9,triangular
4916,3.0,36,uniform
4917,3.0,25,poisson
4918,3.0,0,gaussian
4919,3.0,0,triangular
4920,3.0,4,uniform
4921,3.0,4,poisson
4922,3.0,25,gaussian
4923,3.0,1,triangular
4924,3.0,9,uniform
4925,3.0,4,poisson
4926,3.0,16,gaussian
4927,3.0,36,triangular
4928,3.0,4,uniform
4929,3.0,0,poisson
4930,3.0,9,gaussian
4931,3.0,1,triangular
4932,3.0,25,uniform
4933,3.0,25,poisson
4934,3.0,36,gaussian
4935,3.0,4,triangular
4936,3.0,25,uniform
4937,3.0,4,poisson
4938,3.0,0,gaussian
4939,3.0,16,triangular
4940,3.0,9,uniform
4941,3.0,1,poisson
4942,3.0,25,gaussian
4943,3.0,4,triangular
4944,3.0,4,uniform
4945,3.0,16,poisson
4946,3.0,36,gaussian
4947,3.0,25,triangular
4948,3.0,0,uniform
4949,3.0,81,poisson
4950,3.0,16,gaussian
4951,3.0,25,triangular
4952,3.0,4,uniform
4953,3.0,25,poisson
4954,3.0,36,gaussian
4955,3.0,16,triangular
4956,3.0,16,uniform
4957,3.0,36,poisson
4958,3.0,0,gaussian
4959,3.0,9,triangular
4960,3.0,36,uniform
4961,3.0,16,poisson
4962,3.0,9,gaussian
4963,3.0,25,triangular
4964,3.0,4,uniform
4965,3.0,25,poisson
4966,3.0,0,gaussian
4967,3.0,16,triangular
4968,3.0,4,uniform
4969,3.0,4,poisson
4970,3.0,36,gaussian
4971,3.0,36,triangular
4972,3.0,25,uniform
4973,3.0,36,poisson
4974,3.0,1,gaussian
4975,3.0,0,triangular
4976,3.0,9,uniform
4977,3.0,25,poisson
4978,3.0,4,gaussian
4979,3.0,25,triangular
4980,3.0,9,uniform
4981,3.0,9,poisson
4982,3.0,36,gaussian
4983,3.0,36,triangular
4984,3.0,36,uniform
4985,3.0,4,poisson
4986,3.0,16,gaussian
4987,3.0,16,triangular
4988,3.0,25,uniform
4989,3.0,4,poisson
4990,3.0,25,gaussian
4991,3.0,36,triangular
4992,3.0,0,uniform
4993,3.0,9,poisson
4994,3.0,36,gaussian
4995,3.0,25,triangular
4996,3.0,25,uniform
4997,3.0,0,poisson
4998,3.0,16,gaussian
4999,3.0,16,triangular
5000,3.0,9,uniform
5001,3.0,25,poisson
5002,3.0,25,gaussian
5003,3.0,9,triangular
5004,3.0,9,uniform
5005,3.0,81,poisson
5006,3.0,25,gaussian
5007,3.0,36,triangular
5008,3.0,25,uniform
5009,3.0,25,poisson
5010,3.0,1,gaussian
5011,3.0,16,triangular
5012,3.0,9,uniform
5013,3.0,4,poisson
5014,3.0,25,gaussian
5015,3.0,0,triangular
5016,3.0,4,uniform
5017,3.0,4,poisson
5018,3.0,25,gaussian
5019,3.0,9,triangular
5020,3.0,0,uniform
5021,3.0,36,poisson
5022,3.0,25,gaussian
5023,3.0,1,triangular
5024,3.0,36,uniform
5025,3.0,16,poisson
5026,3.0,36,gaussian
5027,3.0,36,triangular
5028,3.0,16,uniform
5029,3.0,25,poisson
5030,3.0,25,gaussian
5031,3.0,36,triangular
5032,3.0,25,uniform
5033,3.0,4,poisson
5034,3.0,1,gaussian
5035,3.0,25,triangular
5036,3.0,0,uniform
5037,3.0,25,poisson
5038,3.0,36,gaussian
5039,3.0,81,triangular
5040,3.0,81,uniform
5041,3.0,0,poisson
5042,3.0,1,gaussian
5043,3.0,4,triangular
5044,3.0,25,uniform
5045,3.0,4,poisson
5046,3.0,0,gaussian
5047,3.0,4,triangular
5048,3.0,25,uniform
5049,3.0,16,poisson
5050,3.0,0,gaussian
5051,3.0,1,triangular
5052,3.0,4,uniform
5053,3.0,25,poisson
5054,3.0,0,gaussian
5055,3.0,36,triangular
5056,3.0,4,uniform
5057,3.0,36,poisson
5058,3.0,25,gaussian
5059,3.0,9,triangular
5060,3.0,0,uniform
5061,3.0,25,poisson
5062,3.0,4,gaussian
5063,3.0,36,triangular
5064,3.0,9,uniform
5065,3.0,1,poisson
5066,3.0,4,gaussian
5067,3.0,25,triangular
5068,3.0,0,uniform
5069,3.0,36,poisson
5070,3.0,0,gaussian
5071,3.0,36,triangular
5072,3.0,25,uniform
5073,3.0,4,poisson
5074,3.0,81,gaussian
5075,3.0,25,triangular
5076,3.0,0,uniform
5077,3.0,25,poisson
5078,3.0,4,gaussian
5079,3.0,25,triangular
5080,3.0,25,uniform
5081,3.0,1,poisson
5082,3.0,1,gaussian
5083,3.0,9,triangular
5084,3.0,49,uniform
5085,3.0,36,poisson
5086,3.0,0,gaussian
5087,3.0,25,triangular
5088,3.0,0,uniform
5089,3.0,4,poisson
5090,3.0,0,gaussian
5091,3.0,1,triangular
5092,3.0,36,uniform
5093,3.0,4,poisson
5094,3.0,0,gaussian
5095,3.0,9,triangular
5096,3.0,16,uniform
5097,3.0,1,poisson
5098,3.0,81,gaussian
5099,3.0,1,triangular
5100,3.0,1,uniform
5101,3.0,36,poisson
5102,3.0,9,gaussian
5103,3.0,25,triangular
5104,3.0,9,uniform
5105,3.0,0,poisson
5106,3.0,25,gaussian
5107,3.0,36,triangular
5108,3.0,4,uniform
5109,3.0,0,poisson
5110,3.0,4,gaussian
5111,3.0,25,triangular
5112,3.0,81,uniform
5113,3.0,4,poisson
5114,3.0,16,gaussian
5115,3.0,16,triangular
5116,3.0,9,uniform
5117,3.0,4,poisson
5118,3.0,25,gaussian
5119,3.0,1,triangular
5120,3.0,9,uniform
5121,3.0,0,poisson
5122,3.0,36,gaussian
5123,3.0,16,triangular
5124,3.0,4,uniform
5125,3.0,9,poisson
5126,3.0,0,gaussian
5127,3.0,16,triangular
5128,3.0,1,uniform
5129,3.0,4,poisson
5130,3.0,1,gaussian
5131,3.0,81,triangular
5132,3.0,25,uniform
5133,3.0,9,poisson
5134,3.0,36,gaussian
5135,3.0,25,triangular
5136,3.0,4,uniform
5137,3.0,16,poisson
5138,3.0,16,gaussian
5139,3.0,9,triangular
5140,3.0,36,uniform
5141,3.0,36,poisson
5142,3.0,9,gaussian
5143,3.0,9,triangular
5144,3.0,36,uniform
5145,3.0,0,poisson
5146,3.0,36,gaussian
5147,3.0,9,triangular
5148,3.0,0,uniform
5149,3.0,16,poisson
5150,3.0,25,gaussian
5151,3.0,25,triangular
5152,3.0,0,uniform
5153,3.0,4,poisson
5154,3.0,25,gaussian
5155,3.0,9,triangular
5156,3.0,0,uniform
5157,3.0,4,poisson
5158,3.0,0,gaussian
5159,3.0,36,triangular
5160,3.0,16,uniform
5161,3.0,16,poisson
5162,3.0,0,gaussian
5163,3.0,9,triangular
5164,3.0,9,uniform
5165,3.0,16,poisson
5166,3.0,0,gaussian
5167,3.0,16,triangular
5168,3.0,0,uniform
5169,3.0,4,poisson
5170,3.0,0,gaussian
5171,3.0,16,triangular
5172,3.0,16,uniform
5173,3.0,16,poisson
5174,3.0,0,gaussian
5175,3.0,81,triangular
5176,3.0,1,uniform
5177,3.0,36,poisson
5178,3.0,16,gaussian
5179,3.0,25,triangular
5180,3.0,4,uniform
5181,3.0,4,poisson
5182,3.0,4,gaussian
5183,3.0,4,triangular
5184,3.0,81,uniform
5185,3.0,4,poisson
5186,3.0,9,gaussian
5187,3.0,9,triangular
5188,3.0,9,uniform
5189,3.0,1,poisson
5190,3.0,9,gaussian
5191,3.0,25,triangular
5192,3.0,9,uniform
5193,3.0,4,poisson
5194,3.0,1,gaussian
5195,3.0,36,triangular
5196,3.0,49,uniform
5197,3.0,25,poisson
5198,3.0,16,gaussian
5199,3.0,25,triangular
5200,3.25,1,uniform
5201,3.25,4,poisson
5202,3.25,0,gaussian
5203,3.25,16,triangular
5204,3.25,36,uniform
5205,3.25,25,poisson
5206,3.25,4,gaussian
5207,3.25,36,triangular
5208,3.25,9,uniform
5209,3.25,25,poisson
5210,3.25,81,gaussian
5211,3.25,9,triangular
5212,3.25,9,uniform
5213,3.25,0,poisson
5214,3.25,9,gaussian
5215,3.25,25,triangular
5216,3.25,16,uniform
5217,3.25,25,poisson
5218,3.25,16,gaussian
5219,3.25,4,triangular
5220,3.25,0,uniform
5221,3.25,25,poisson
5222,3.25,1,gaussian
5223,3.25,9,triangular
5224,3.25,36,uniform
5225,3.25,9,poisson
5226,3.25,25,gaussian
5227,3.25,4,triangular
5228,3.25,81,uniform
5229,3.25,25,poisson
5230,3.25,9,gaussian
5231,3.25,25,triangular
5232,3.25,16,uniform
5233,3.25,49,poisson
5234,3.25,0,gaussian
5235,3.25,16,triangular
5236,3.25,1,uniform
5237,3.25,9,poisson
5238,3.25,36,gaussian
5239,3.25,36,triangular
5240,3.25,9,uniform
5241,3.25,4,poisson
5242,3.25,0,gaussian
5243,3.25,4,triangular
5244,3.25,4,uniform
5245,3.25,25,poisson
5246,3.25,1,gaussian
5247,3.25,4,triangular
5248,3.25,81,uniform
5249,3.25,4,poisson
5250,3.25,0,gaussian
5251,3.25,9,triangular
5252,3.25,9,uniform
5253,3.25,49,poisson
5254,3.25,25,gaussian
5255,3.25,16,triangular
5256,3.25,9,uniform
5257,3.25,36,poisson
5258,3.25,81,gaussian
5259,3.25,36,triangular
5260,3.25,81,uniform
5261,3.25,4,poisson
5262,3.25,9,gaussian
5263,3.25,49,triangular
5264,3.25,4,uniform
5265,3.25,36,poisson
5266,3.25,25,gaussian
5267,3.25,36,triangular
5268,3.25,36,uniform
5269,3.25,16,poisson
5270,3.25,0,gaussian
5271,3.25,9,triangular
5272,3.25,9,uniform
5273,3.25,0,poisson
5274,3.25,0,gaussian
5275,3.25,25,triangular
5276,3.25,25,uniform
5277,3.25,16,poisson
5278,3.25,4,gaussian
5279,3.25,36,triangular
5280,3.25,16,uniform
5281,3.25,25,poisson
5282,3.25,16,gaussian
5283,3.25,25,triangular
5284,3.25,16,uniform
5285,3.25,36,poisson
5286,3.25,4,gaussian
5287,3.25,25,triangular
5288,3.25,1,uniform
5289,3.25,4,poisson
5290,3.25,1,gaussian
5291,3.25,9,triangular
5292,3.25,9,uniform
5293,3.25,25,poisson
5294,3.25,0,gaussian
5295,3.25,9,triangular
5296,3.25,4,uniform
5297,3.25,36,poisson
5298,3.25,16,gaussian
5299,3.25,9,triangular
5300,3.25,36,uniform
5301,3.25,4,poisson
5302,3.25,25,gaussian
5303,3.25,81,triangular
5304,3.25,0,uniform
5305,3.25,4,poisson
5306,3.25,36,gaussian
5307,3.25,4,triangular
5308,3.25,25,uniform
5309,3.25,81,poisson
5310,3.25,25,gaussian
5311,3.25,25,triangular
5312,3.25,4,uniform
5313,3.25,36,poisson
5314,3.25,25,gaussian
5315,3.25,1,triangular
5316,3.25,9,uniform
5317,3.25,1,poisson
5318,3.25,25,gaussian
5319,3.25,9,triangular
5320,3.25,25,uniform
5321,3.25,9,poisson
5322,3.25,0,gaussian
5323,3.25,36,triangular
5324,3.25,0,uniform
5325,3.25,1,poisson
5326,3.25,25,gaussian
5327,3.25,4,triangular
5328,3.25,16,uniform
5329,3.25,4,poisson
5330,3.25,4,gaussian
5331,3.25,36,triangular
5332,3.25,81,uniform
5333,3.25,4,poisson
5334,3.25,4,gaussian
5335,3.25,36,triangular
5336,3.25,25,uniform
5337,3.25,1,poisson
5338,3.25,25,gaussian
5339,3.25,4,triangular
5340,3.25,25,uniform
5341,3.25,0,poisson
5342,3.25,1,gaussian
5343,3.25,36,triangular
5344,3.25,16,uniform
5345,3.25,0,poisson
5346,3.25,0,gaussian
5347,3.25,25,triangular
5348,3.25,25,uniform
5349,3.25,36,poisson
5350,3.25,16,gaussian
5351,3.25,25,triangular
5352,3.25,9,uniform
5353,3.25,36,poisson
5354,3.25,36,gaussian
5355,3.25,4,triangular
5356,3.25,9,uniform
5357,3.25,4,poisson
5358,3.25,36,gaussian
5359,3.25,4,triangular
5360,3.25,81,uniform
5361,3.25,25,poisson
5362,3.25,0,gaussian
5363,3.25,4,triangular
5364,3.25,25,uniform
5365,3.25,0,poisson
5366,3.25,16,gaussian
5367,3.25,1,triangular
5368,3.25,1,uniform
5369,3.25,25,poisson
5370,3.25,36,gaussian
5371,3.25,36,triangular
5372,3.25,4,uniform
5373,3.25,81,poisson
5374,3.25,4,gaussian
5375,3.25,36,triangular
5376,3.25,25,uniform
5377,3.25,81,poisson
5378,3.25,81,gaussian
5379,3.25,4,triangular
5380,3.25,25,uniform
5381,3.25,36,poisson
5382,3.25,0,gaussian
5383,3.25,81,triangular
5384,3.25,16,uniform
5385,3.25,1,poisson
5386,3.25,36,gaussian
5387,3.25,81,triangular
5388,3.25,36,uniform
5389,3.25,16,poisson
5390,3.25,0,gaussian
5391,3.25,4,triangular
5392,3.25,4,uniform
5393,3.25,36,poisson
5394,3.25,0,gaussian
5395,3.25,9,triangular
5396,3.25,0,uniform
5397,3.25,4,poisson
5398,3.25,81,gaussian
5399,3.25,25,triangular
5400,3.25,1,uniform
5401,3.25,49,poisson
5402,3.25,4,gaussian
5403,3.25,4,triangular
5404,3.25,81,uniform
5405,3.25,25,poisson
5406,3.25,0,gaussian
5407,3.25,0,triangular
5408,3.25,9,uniform
5409,3.25,4,poisson
5410,3.25,16,gaussian
5411,3.25,25,triangular
5412,3.25,0,uniform
5413,3.25,36,poisson
5414,3.25,0,gaussian
5415,3.25,9,triangular
5416,3.25,49,uniform
5417,3.25,4,poisson
5418,3.25,9,gaussian
5419,3.25,16,triangular
5420,3.25,9,uniform
5421,3.25,25,poisson
5422,3.25,25,gaussian
5423,3.25,9,triangular
5424,3.25,49,uniform
5425,3.25,36,poisson
5426,3.25,81,gaussian
5427,3.25,16,triangular
5428,3.25,9,uniform
5429,3.25,9,poisson
5430,3.25,4,gaussian
5431,3.25,4,triangular
5432,3.25,0,uniform
5433,3.25,4,poisson
5434,3.25,25,gaussian
5435,3.25,0,triangular
5436,3.25,25,uniform
5437,3.25,4,poisson
5438,3.25,0,gaussian
5439,3.25,36,triangular
5440,3.25,0,uniform
5441,3.25,49,poisson
5442,3.25,81,gaussian
5443,3.25,0,triangular
5444,3.25,16,uniform
5445,3.25,25,poisson
5446,3.25,0,gaussian
5447,3.25,25,triangular
5448,3.25,36,uniform
5449,3.25,16,poisson
5450,3.25,0,gaussian
5451,3.25,9,triangular
5452,3.25,9,uniform
5453,3.25,36,poisson
5454,3.25,0,gaussian
5455,3.25,36,triangular
5456,3.25,16,uniform
5457,3.25,36,poisson
5458,3.25,1,gaussian
5459,3.25,0,triangular
5460,3.25,25,uniform
5461,3.25,4,poisson
5462,3.25,0,gaussian
5463,3.25,4,triangular
5464,3.25,0,uniform
5465,3.25,9,poisson
5466,3.25,4,gaussian
5467,3.25,25,triangular
5468,3.25,36,uniform
5469,3.25,36,poisson
5470,3.25,36,gaussian
5471,3.25,9,triangular
5472,3.25,25,uniform
5473,3.25,36,poisson
5474,3.25,36,gaussian
5475,3.25,25,triangular
5476,3.25,16,uniform
5477,3.25,9,poisson
5478,3.25,16,gaussian
5479,3.25,16,triangular
5480,3.25,0,uniform
5481,3.25,16,poisson
5482,3.25,0,gaussian
5483,3.25,4,triangular
5484,3.25,16,uniform
5485,3.25,1,poisson
5486,3.25,0,gaussian
5487,3.25,25,triangular
5488,3.25,16,uniform
5489,3.25,36,poisson
5490,3.25,1,gaussian
5491,3.25,25,triangular
5492,3.25,16,uniform
5493,3.25,1,poisson
5494,3.25,36,gaussian
5495,3.25,4,triangular
5496,3.25,81,uniform
5497,3.25,25,poisson
5498,3.25,0,gaussian
5499,3.25,1,triangular
5500,3.25,36,uniform
5501,3.25,36,poisson
5502,3.25,36,gaussian
5503,3.25,36,triangular
5504,3.25,9,uniform
5505,3.25,16,poisson
5506,3.25,81,gaussian
5507,3.25,36,triangular
5508,3.25,25,uniform
5509,3.25,36,poisson
5510,3.25,16,gaussian
5511,3.25,0,triangular
5512,3.25,25,uniform
5513,3.25,0,poisson
5514,3.25,25,gaussian
5515,3.25,36,triangular
5516,3.25,25,uniform
5517,3.25,81,poisson
5518,3.25,4,gaussian
5519,3.25,4,triangular
5520,3.25,36,uniform
5521,3.25,9,poisson
5522,3.25,1,gaussian
5523,3.25,4,triangular
5524,3.25,25,uniform
5525,3.25,16,poisson
5526,3.25,0,gaussian
5527,3.25,25,triangular
5528,3.25,4,uniform
5529,3.25,25,poisson
5530,3.25,0,gaussian
5531,3.25,36,triangular
5532,3.25,25,uniform
5533,3.25,16,poisson
5534,3.25,36,gaussian
5535,3.25,25,triangular
5536,3.25,81,uniform
5537,3.25,25,poisson
5538,3.25,4,gaussian
5539,3.25,25,triangular
5540,3.25,1,uniform
5541,3.25,1,poisson
5542,3.25,25,gaussian
5543,3.25,16,triangular
5544,3.25,0,uniform
5545,3.25,9,poisson
5546,3.25,36,gaussian
5547,3.25,81,triangular
5548,3.25,4,uniform
5549,3.25,9,poisson
5550,3.25,0,gaussian
5551,3.25,4,triangular
5552,3.25,9,uniform
5553,3.25,36,poisson
5554,3.25,0,gaussian
5555,3.25,4,triangular
5556,3.25,0,uniform
5557,3.25,25,poisson
5558,3.25,4,gaussian
5559,3.25,9,triangular
5560,3.25,9,uniform
5561,3.25,25,poisson
5562,3.25,36,gaussian
5563,3.25,9,triangular
5564,3.25,16,uniform
5565,3.25,25,poisson
5566,3.25,36,gaussian
5567,3.25,16,triangular
5568,3.25,9,uniform
5569,3.25,4,poisson
5570,3.25,1,gaussian
5571,3.25,16,triangular
5572,3.25,0,uniform
5573,3.25,25,poisson
5574,3.25,4,gaussian
5575,3.25,4,triangular
5576,3.25,0,uniform
5577,3.25,36,poisson
5578,3.25,0,gaussian
5579,3.25,25,triangular
5580,3.25,1,uniform
5581,3.25,25,poisson
5582,3.25,0,gaussian
5583,3.25,25,triangular
5584,3.25,25,uniform
5585,3.25,25,poisson
5586,3.25,36,gaussian
5587,3.25,9,triangular
5588,3.25,0,uniform
5589,3.25,16,poisson
5590,3.25,25,gaussian
5591,3.25,81,triangular
5592,3.25,81,uniform
5593,3.25,25,poisson
5594,3.25,81,gaussian
5595,3.25,0,triangular
5596,3.25,25,uniform
5597,3.25,4,poisson
5598,3.25,4,gaussian
5599,3.25,4,triangular
5600,3.5,16,uniform
5601,3.5,25,poisson
5602,3.5,25,gaussian
5603,3.5,1,triangular
5604,3.5,16,uniform
5605,3.5,36,poisson
5606,3.5,16,gaussian
5607,3.5,9,triangular
5608,3.5,1,uniform
5609,3.5,0,poisson
5610,3.5,0,gaussian
5611,3.5,16,triangular
5612,3.5,25,uniform
5613,3.5,16,poisson
5614,3.5,25,gaussian
5615,3.5,1,triangular
5616,3.5,16,uniform
5617,3.5,16,poisson
5618,3.5,36,gaussian
5619,3.5,4,triangular
5620,3.5,9,uniform
5621,3.5,1,poisson
5622,3.5,4,gaussian
5623,3.5,9,triangular
5624,3.5,9,uniform
5625,3.5,9,poisson
5626,3.5,16,gaussian
5627,3.5,16,triangular
5628,3.5,9,uniform
5629,3.5,36,poisson
5630,3.5,1,gaussian
5631,3.5,36,triangular
5632,3.5,0,uniform
5633,3.5,1,poisson
5634,3.5,36,gaussian
5635,3.5,0,triangular
5636,3.5,25,uniform
5637,3.5,16,poisson
5638,3.5,0,gaussian
5639,3.5,25,triangular
5640,3.5,49,uniform
5641,3.5,16,poisson
5642,3.5,1,gaussian
5643,3.5,36,triangular
5644,3.5,16,uniform
5645,3.5,1,poisson
5646,3.5,0,gaussian
5647,3.5,25,triangular
5648,3.5,36,uniform
5649,3.5,16,poisson
5650,3.5,36,gaussian
5651,3.5,36,triangular
5652,3.5,9,uniform
5653,3.5,25,poisson
5654,3.5,4,gaussian
5655,3.5,9,triangular
5656,3.5,16,uniform
5657,3.5,36,poisson
5658,3.5,36,gaussian
5659,3.5,36,triangular
5660,3.5,9,uniform
5661,3.5,36,poisson
5662,3.5,16,gaussian
5663,3.5,4,triangular
5664,3.5,9,uniform
5665,3.5,36,poisson
5666,3.5,36,gaussian
5667,3.5,4,triangular
5668,3.5,1,uniform
5669,3.5,16,poisson
5670,3.5,25,gaussian
5671,3.5,16,triangular
5672,3.5,36,uniform
5673,3.5,81,poisson
5674,3.5,4,gaussian
5675,3.5,25,triangular
5676,3.5,36,uniform
5677,3.5,25,poisson
5678,3.5,0,gaussian
5679,3.5,36,triangular
5680,3.5,0,uniform
5681,3.5,36,poisson
5682,3.5,1,gaussian
5683,3.5,49,triangular
5684,3.5,16,uniform
5685,3.5,16,poisson
5686,3.5,1,gaussian
5687,3.5,25,triangular
5688,3.5,25,uniform
5689,3.5,36,poisson
5690,3.5,1,gaussian
5691,3.5,1,triangular
5692,3.5,49,uniform
5693,3.5,25,poisson
5694,3.5,1,gaussian
5695,3.5,9,triangular
5696,3.5,36,uniform
5697,3.5,9,poisson
5698,3.5,1,gaussian
5699,3.5,4,triangular
5700,3.5,25,uniform
5701,3.5,4,poisson
5702,3.5,4,gaussian
5703,3.5,81,triangular
5704,3.5,1,uniform
5705,3.5,9,poisson
5706,3.5,1,gaussian
5707,3.5,4,triangular
5708,3.5,49,uniform
5709,3.5,4,poisson
5710,3.5,9,gaussian
5711,3.5,25,triangular
5712,3.5,81,uniform
5713,3.5,25,poisson
5714,3.5,0,gaussian
5715,3.5,4,triangular
5716,3.5,0,uniform
5717,3.5,4,poisson
5718,3.5,36,gaussian
5719,3.5,9,triangular
5720,3.5,0,uniform
5721,3.5,36,poisson
5722,3.5,0,gaussian
5723,3.5,4,triangular
5724,3.5,0,uniform
5725,3.5,36,poisson
5726,3.5,25,gaussian
5727,3.5,16,triangular
5728,3.5,25,uniform
5729,3.5,4,poisson
5730,3.5,1,gaussian
5731,3.5,16,triangular
5732,3.5,9,uniform
5733,3.5,4,poisson
5734,3.5,0,gaussian
5735,3.5,16,triangular
5736,3.5,1,uniform
5737,3.5,4,poisson
5738,3.5,36,gaussian
5739,3.5,36,triangular
5740,3.5,25,uniform
5741,3.5,25,poisson
5742,3.5,0,gaussian
5743,3.5,16,triangular
5744,3.5,36,uniform
5745,3.5,0,poisson
5746,3.5,9,gaussian
5747,3.5,9,triangular
5748,3.5,16,uniform
5749,3.5,9,poisson
5750,3.5,0,gaussian
5751,3.5,9,triangular
5752,3.5,4,uniform
5753,3.5,49,poisson
5754,3.5,16,gaussian
5755,3.5,36,triangular
5756,3.5,4,uniform
5757,3.5,25,poisson
5758,3.5,36,gaussian
5759,3.5,49,triangular
5760,3.5,4,uniform
5761,3.5,25,poisson
5762,3.5,1,gaussian
5763,3.5,36,triangular
5764,3.5,4,uniform
5765,3.5,4,poisson
5766,3.5,81,gaussian
5767,3.5,16,triangular
5768,3.5,0,uniform
5769,3.5,0,poisson
5770,3.5,25,gaussian
5771,3.5,16,triangular
5772,3.5,9,uniform
5773,3.5,25,poisson
5774,3.5,16,gaussian
5775,3.5,16,triangular
5776,3.5,49,uniform
5777,3.5,81,poisson
5778,3.5,0,gaussian
5779,3.5,16,triangular
5780,3.5,4,uniform
5781,3.5,9,poisson
5782,3.5,25,gaussian
5783,3.5,4,triangular
5784,3.5,9,uniform
5785,3.5,16,poisson
5786,3.5,16,gaussian
5787,3.5,36,triangular
5788,3.5,0,uniform
5789,3.5,9,poisson
5790,3.5,1,gaussian
5791,3.5,16,triangular
5792,3.5,81,uniform
5793,3.5,36,poisson
5794,3.5,4,gaussian
5795,3.5,9,triangular
5796,3.5,4,uniform
5797,3.5,49,poisson
5798,3.5,0,gaussian
5799,3.5,36,triangular
5800,3.5,9,uniform
5801,3.5,9,poisson
5802,3.5,0,gaussian
5803,3.5,25,triangular
5804,3.5,4,uniform
5805,3.5,9,poisson
5806,3.5,16,gaussian
5807,3.5,49,triangular
5808,3.5,81,uniform
5809,3.5,9,poisson
5810,3.5,36,gaussian
5811,3.5,9,triangular
5812,3.5,4,uniform
5813,3.5,36,poisson
5814,3.5,1,gaussian
5815,3.5,0,triangular
