,radius,value,type
3490,2.0,39.8053874723956,gaussian
3491,2.0,1130.9349259902074,triangular
3492,2.0,1391.2879494921488,uniform
3493,2.0,1354.479675837452,poisson
3494,2.0,353.44011869122716,gaussian
3495,2.0,623.5353443552044,triangular
3496,2.0,189.8058033029571,uniform
3497,2.0,2380.7236120731495,poisson
3498,2.0,660.5183198637405,gaussian
3499,2.0,694.5161093900123,triangular
3500,2.0,681.717193540688,uniform
3501,2.0,673.2919420076969,poisson
3502,2.0,844.5131350627327,gaussian
3503,2.0,1372.2317925970178,triangular
3504,2.0,1788.747407528421,uniform
3505,2.0,1008.5442321753661,poisson
3506,2.0,712.7754153887302,gaussian
3507,2.0,1355.6224459734578,triangular
3508,2.0,1223.4927285392675,uniform
3509,2.0,1520.8408740846676,poisson
3510,2.0,291.2364863579397,gaussian
3511,2.0,816.5368207299662,triangular
3512,2.0,885.1485277246624,uniform
3513,2.0,674.3928737544874,poisson
3514,2.0,731.4219718705237,gaussian
3515,2.0,1052.931950986803,triangular
3516,2.0,1198.8104172152653,uniform
3517,2.0,167.90990917305135,poisson
3518,2.0,1310.0792829290265,gaussian
3519,2.0,1206.693684142962,triangular
3520,2.0,1429.5769634169121,uniform
3521,2.0,1019.6479481396254,poisson
3522,2.0,240.9067000548058,gaussian
3523,2.0,796.7308702721074,triangular
3524,2.0,1575.1819290988929,uniform
3525,2.0,1007.0581597975339,poisson
3526,2.0,574.1559449202364,gaussian
3527,2.0,407.1395273130306,triangular
3528,2.0,1094.5427664906615,uniform
3529,2.0,850.3004634721344,poisson
3530,2.0,600.533252446465,gaussian
3531,2.0,802.2709694486124,triangular
3532,2.0,1182.3160175174517,uniform
3533,2.0,1510.3906065083327,poisson
3534,2.0,196.46369898106698,gaussian
3535,2.0,721.7734146667098,triangular
3536,2.0,1129.5959226929633,uniform
3537,2.0,1007.1353867750803,poisson
3538,2.0,522.780483450981,gaussian
3539,2.0,1278.648111713793,triangular
3540,2.0,938.4906745586783,uniform
3541,2.0,671.7899526745377,poisson
3542,2.0,849.3300109794062,gaussian
3543,2.0,845.8951444069787,triangular
3544,2.0,456.1235518465146,uniform
3545,2.0,1344.998667608578,poisson
3546,2.0,529.1652860801305,gaussian
3547,2.0,1032.5228797730626,triangular
3548,2.0,1656.1437200134983,uniform
3549,2.0,680.2217036237628,poisson
3550,2.0,198.50204913652146,gaussian
3551,2.0,1059.958290321064,triangular
3552,2.0,1902.4536805164937,uniform
3553,2.0,679.2535993292893,poisson
3554,2.0,1175.821423427338,gaussian
3555,2.0,831.4358246541318,triangular
3556,2.0,422.3549600158235,uniform
3557,2.0,503.48208919164017,poisson
3558,2.0,291.78518713195274,gaussian
3559,2.0,841.7338981011281,triangular
3560,2.0,60.344553088828526,uniform
3561,2.0,1020.1413815875558,poisson
3562,2.0,164.07546417971983,gaussian
3563,2.0,764.66447036475,triangular
3564,2.0,145.49514889079836,uniform
3565,2.0,1018.5156260832771,poisson
3566,2.0,202.75605880143672,gaussian
3567,2.0,1252.491688463093,triangular
3568,2.0,1497.5329900693216,uniform
3569,2.0,1343.7567743939312,poisson
3570,2.0,826.7169575231825,gaussian
3571,2.0,1499.4827084102567,triangular
3572,2.0,736.2147929526491,uniform
3573,2.0,336.1069358134903,poisson
3574,2.0,435.4869181363778,gaussian
3575,2.0,1080.8505442609044,triangular
3576,2.0,1911.28806653228,uniform
3577,2.0,849.3898468079955,poisson
3578,2.0,1083.0933099733218,gaussian
3579,2.0,1064.6806514098535,triangular
3580,2.0,1817.4900611475641,uniform
3581,2.0,340.1225228068229,poisson
3582,2.0,410.108574134506,gaussian
3583,2.0,1146.9177026432217,triangular
3584,2.0,167.81944756825635,uniform
3585,2.0,680.0449922350939,poisson
3586,2.0,549.6554492411087,gaussian
3587,2.0,1074.0655031501476,triangular
3588,2.0,588.3444343602877,uniform
3589,2.0,1179.2937218611014,poisson
3590,2.0,112.97140632130794,gaussian
3591,2.0,1773.5285800583465,triangular
3592,2.0,1805.225453589484,uniform
3593,2.0,1351.08302524188,poisson
3594,2.0,684.0693077428152,gaussian
3595,2.0,724.7282013049571,triangular
3596,2.0,1065.0635834596874,uniform
3597,2.0,846.3298842334033,poisson
3598,2.0,1245.5201370354039,gaussian
3599,2.0,1252.7348748219479,triangular
3600,2.25,1622.892036775785,uniform
3601,2.25,1700.8303122056093,poisson
3602,2.25,390.8705722101892,gaussian
3603,2.25,728.371085449355,triangular
3604,2.25,1622.3120509026694,uniform
3605,2.25,1133.8126113836004,poisson
3606,2.25,1381.076322496866,gaussian
3607,2.25,1131.3520275084702,triangular
3608,2.25,433.46887576999717,uniform
3609,2.25,0.0,poisson
3610,2.25,296.45505243906246,gaussian
3611,2.25,1126.8299057610884,triangular
3612,2.25,1419.532099405311,uniform
3613,2.25,1147.84789955486,poisson
3614,2.25,857.8083836679737,gaussian
3615,2.25,779.215117233941,triangular
3616,2.25,855.605439199313,uniform
3617,2.25,566.8095374370034,poisson
3618,2.25,1063.6116143556815,gaussian
3619,2.25,676.4061003066978,triangular
3620,2.25,1954.4719590427062,uniform
3621,2.25,956.3330758262881,poisson
3622,2.25,825.5964912344331,gaussian
3623,2.25,1797.2546300455447,triangular
3624,2.25,2068.1436800757915,uniform
3625,2.25,1134.5609048519818,poisson
3626,2.25,550.3099399473607,gaussian
3627,2.25,1768.3074741053097,triangular
3628,2.25,2012.282623843933,uniform
3629,2.25,1720.4252926958266,poisson
3630,2.25,175.76576863448676,gaussian
3631,2.25,1772.3731708412022,triangular
3632,2.25,549.2077453436318,uniform
3633,2.25,757.5626670020501,poisson
3634,2.25,246.77837985345982,gaussian
3635,2.25,483.2842252494016,triangular
3636,2.25,1293.9488584206956,uniform
3637,2.25,1707.942483946022,poisson
3638,2.25,153.80082792617708,gaussian
3639,2.25,929.9468986582501,triangular
3640,2.25,2038.431946300645,uniform
3641,2.25,1338.1573125308694,poisson
3642,2.25,268.5287898141596,gaussian
3643,2.25,1675.8639240631162,triangular
3644,2.25,1406.2287091047028,uniform
3645,2.25,573.0596950597223,poisson
3646,2.25,1758.7847121585505,gaussian
3647,2.25,233.10155792162226,triangular
3648,2.25,947.4090654478364,uniform
3649,2.25,755.4581085983451,poisson
3650,2.25,781.4665955764555,gaussian
3651,2.25,1123.1834357387834,triangular
3652,2.25,777.1182507987847,uniform
3653,2.25,759.0376371522335,poisson
3654,2.25,122.08195242544217,gaussian
3655,2.25,1872.7834527462417,triangular
3656,2.25,434.1888397301183,uniform
3657,2.25,950.527190001847,poisson
3658,2.25,349.82218668724425,gaussian
3659,2.25,436.244550681717,triangular
3660,2.25,1260.3148717083866,uniform
3661,2.25,1889.1895873990431,poisson
3662,2.25,339.5851472433676,gaussian
3663,2.25,1009.9553986248484,triangular
3664,2.25,1749.9535947513943,uniform
3665,2.25,378.91041443002075,poisson
3666,2.25,204.33813483321688,gaussian
3667,2.25,2003.0995319110546,triangular
3668,2.25,1180.992820446252,uniform
3669,2.25,572.676729906143,poisson
3670,2.25,459.5110000628961,gaussian
3671,2.25,997.0394245932875,triangular
3672,2.25,1427.6616845665121,uniform
3673,2.25,1138.434753445513,poisson
3674,2.25,81.17649481865108,gaussian
3675,2.25,265.9866078615094,triangular
3676,2.25,1706.45955264376,uniform
3677,2.25,1323.0633990063568,poisson
3678,2.25,332.3129460509946,gaussian
3679,2.25,1398.8833617579862,triangular
3680,2.25,1387.6006558084173,uniform
3681,2.25,566.9185976573985,poisson
3682,2.25,958.422835496284,gaussian
3683,2.25,1103.6778080131585,triangular
3684,2.25,1668.5531470271667,uniform
3685,2.25,378.0785857335154,poisson
3686,2.25,202.032003536851,gaussian
3687,2.25,2159.404730095826,triangular
3688,2.25,201.22336923021783,uniform
3689,2.25,763.0387437247286,poisson
3690,2.25,10.289754856359856,gaussian
3691,2.25,1666.76002970872,triangular
3692,2.25,1808.001649734654,uniform
3693,2.25,1323.2182141356016,poisson
3694,2.25,181.86786015347,gaussian
3695,2.25,1815.352677421703,triangular
3696,2.25,1306.8804243926281,uniform
3697,2.25,764.7637401113982,poisson
3698,2.25,1398.978230570601,gaussian
3699,2.25,783.4929228451132,triangular
3700,2.25,1229.3857484880523,uniform
3701,2.25,953.340426466966,poisson
3702,2.25,507.6537063473998,gaussian
3703,2.25,1342.9260365432337,triangular
3704,2.25,1662.7911482290206,uniform
3705,2.25,1145.9230670011502,poisson
3706,2.25,171.68515898094694,gaussian
3707,2.25,585.1517496613548,triangular
3708,2.25,662.7712308425088,uniform
3709,2.25,1135.2982999107867,poisson
3710,2.25,884.1987797793283,gaussian
3711,2.25,1691.9592485367546,triangular
3712,2.25,1778.3678473138812,uniform
3713,2.25,764.4311382946644,poisson
3714,2.25,1367.8208927676624,gaussian
3715,2.25,1784.4585782551212,triangular
3716,2.25,762.5376976490375,uniform
3717,2.25,2479.03172103618,poisson
3718,2.25,450.556514725265,gaussian
3719,2.25,1279.6725476799636,triangular
3720,2.25,1332.3621395940472,uniform
3721,2.25,944.9225283217162,poisson
3722,2.25,888.1108708714268,gaussian
3723,2.25,261.3797085953552,triangular
3724,2.25,1428.3444935704422,uniform
3725,2.25,949.1550634756026,poisson
3726,2.25,1811.7406276140111,gaussian
3727,2.25,1895.7230043131813,triangular
3728,2.25,111.00971280681695,uniform
3729,2.25,763.7488022240718,poisson
3730,2.25,2078.585636690328,gaussian
3731,2.25,862.3328358656395,triangular
3732,2.25,1848.6998562803676,uniform
3733,2.25,1329.516346897103,poisson
3734,2.25,700.2247473164342,gaussian
3735,2.25,646.752373718373,triangular
3736,2.25,1427.00391891534,uniform
3737,2.25,1147.8789462299872,poisson
3738,2.25,1652.1344375235988,gaussian
3739,2.25,1304.7116323814205,triangular
3740,2.25,2146.4174878009685,uniform
3741,2.25,1714.9941662283134,poisson
3742,2.25,1088.8052851672899,gaussian
3743,2.25,430.2155670823289,triangular
3744,2.25,854.8807012033208,uniform
3745,2.25,2093.517529705834,poisson
3746,2.25,933.1903942878898,gaussian
3747,2.25,1202.5664433740842,triangular
3748,2.25,140.47805301599462,uniform
3749,2.25,759.1595651324197,poisson
3750,2.25,720.7866290015843,gaussian
3751,2.25,1936.1501665504409,triangular
3752,2.25,509.2929678172804,uniform
3753,2.25,1136.4235142363755,poisson
3754,2.25,1282.508883984352,gaussian
3755,2.25,758.5806027686541,triangular
3756,2.25,290.90465476038634,uniform
3757,2.25,954.6812374110117,poisson
3758,2.25,64.07767937478717,gaussian
3759,2.25,1508.8815427158188,triangular
3760,2.25,2053.923562641382,uniform
3761,2.25,377.7602260670433,poisson
3762,2.25,716.3830933881784,gaussian
3763,2.25,812.5048957366713,triangular
3764,2.25,1599.7982454876949,uniform
3765,2.25,764.9671957728261,poisson
3766,2.25,596.342775582905,gaussian
3767,2.25,455.761200492035,triangular
3768,2.25,158.28938316263535,uniform
3769,2.25,567.417969428954,poisson
3770,2.25,838.1708864241797,gaussian
3771,2.25,1385.4435984287456,triangular
3772,2.25,506.4646877083817,uniform
3773,2.25,1336.4464702786263,poisson
3774,2.25,31.441508296389113,gaussian
3775,2.25,907.9243280537721,triangular
3776,2.25,1001.3684331534542,uniform
3777,2.25,956.4551652267286,poisson
3778,2.25,487.6533476885652,gaussian
3779,2.25,706.1552587963563,triangular
3780,2.25,1961.4661137036242,uniform
3781,2.25,568.3117876392197,poisson
3782,2.25,503.67241013455697,gaussian
3783,2.25,1534.0440890218285,triangular
3784,2.25,1188.214091245782,uniform
3785,2.25,1138.693711428186,poisson
3786,2.25,2117.00885147502,gaussian
3787,2.25,442.5191237421399,triangular
3788,2.25,1743.6112745583564,uniform
3789,2.25,1325.7552752932665,poisson
3790,2.25,108.44763681276672,gaussian
3791,2.25,590.0886073888737,triangular
3792,2.25,1289.3357645659325,uniform
3793,2.25,944.5447653209759,poisson
3794,2.25,493.67267789609593,gaussian
3795,2.25,1117.7069411966922,triangular
3796,2.25,968.1877946989148,uniform
3797,2.25,573.6535833706919,poisson
3798,2.25,203.36182778667919,gaussian
3799,2.25,886.7639575966688,triangular
3800,2.25,842.905894952216,uniform
3801,2.25,188.82125484601946,poisson
3802,2.25,522.3643571788807,gaussian
3803,2.25,894.637107336646,triangular
3804,2.25,497.39334241364617,uniform
3805,2.25,1137.692108905309,poisson
3806,2.25,749.2067965894737,gaussian
3807,2.25,950.4783430154417,triangular
3808,2.25,1372.9200074433477,uniform
3809,2.25,955.193808847442,poisson
3810,2.25,283.06831057665295,gaussian
3811,2.25,969.6425739475411,triangular
3812,2.25,498.0040522277589,uniform
3813,2.25,1524.2895865446435,poisson
3814,2.25,150.9035053346443,gaussian
3815,2.25,412.42109541339494,triangular
3816,2.25,303.3777399857387,uniform
3817,2.25,571.7147692466826,poisson
3818,2.25,1012.7660268274334,gaussian
3819,2.25,429.4087428172591,triangular
3820,2.25,834.6159249950233,uniform
3821,2.25,1529.8038802099586,poisson
3822,2.25,410.9303451447856,gaussian
3823,2.25,404.60282823953736,triangular
3824,2.25,862.518421044842,uniform
3825,2.25,954.4278840491339,poisson
3826,2.25,952.594368133767,gaussian
3827,2.25,494.2486228805544,triangular
3828,2.25,1041.3731816081545,uniform
3829,2.25,1911.4631696570239,poisson
3830,2.25,402.72709316928723,gaussian
3831,2.25,1561.6230189003063,triangular
3832,2.25,140.41064908961525,uniform
3833,2.25,943.987439400691,poisson
3834,2.25,761.9167446230193,gaussian
3835,2.25,1985.257837475422,triangular
3836,2.25,761.9211198654351,uniform
3837,2.25,566.9419725098675,poisson
3838,2.25,1164.3876064686415,gaussian
3839,2.25,1063.5349926242354,triangular
3840,2.25,896.1823520257623,uniform
3841,2.25,757.1481601132006,poisson
3842,2.25,160.94292421778513,gaussian
3843,2.25,469.85483578693464,triangular
3844,2.25,4.394769621222961,uniform
3845,2.25,951.6268687346922,poisson
3846,2.25,705.083196506121,gaussian
3847,2.25,453.7837176079643,triangular
3848,2.25,1337.565147452963,uniform
3849,2.25,1337.8289280147656,poisson
3850,2.25,268.5885231729906,gaussian
3851,2.25,1403.5374996540427,triangular
3852,2.25,1171.179106779743,uniform
3853,2.25,1138.9646038551293,poisson
3854,2.25,182.47658660277617,gaussian
3855,2.25,792.5258210877118,triangular
3856,2.25,1381.8915111292997,uniform
3857,2.25,949.4850240915725,poisson
3858,2.25,256.0234500398543,gaussian
3859,2.25,634.8673824722409,triangular
3860,2.25,1693.067279974797,uniform
3861,2.25,756.2585662595139,poisson
3862,2.25,247.1811430622923,gaussian
3863,2.25,943.829619308019,triangular
3864,2.25,357.5861182013162,uniform
3865,2.25,955.1369742055248,poisson
3866,2.25,524.9651558126873,gaussian
3867,2.25,653.4130519704485,triangular
3868,2.25,992.1388590844342,uniform
3869,2.25,380.0706189445642,poisson
3870,2.25,1603.5273305035234,gaussian
3871,2.25,371.39704387177215,triangular
3872,2.25,141.34344061181204,uniform
3873,2.25,2294.6928202236354,poisson
3874,2.25,44.20300831044509,gaussian
3875,2.25,1657.5384950214202,triangular
3876,2.25,1198.4225182876319,uniform
3877,2.25,1137.3198201831397,poisson
3878,2.25,471.17992770975656,gaussian
3879,2.25,1788.6542183722115,triangular
3880,2.25,1052.3965903157732,uniform
3881,2.25,380.50762603040096,poisson
3882,2.25,932.2159770331883,gaussian
3883,2.25,1192.4220246877876,triangular
3884,2.25,2181.4596424784777,uniform
3885,2.25,947.314554912677,poisson
3886,2.25,383.01976403365313,gaussian
3887,2.25,2097.579370367744,triangular
3888,2.25,680.4397608828183,uniform
3889,2.25,1147.7026933340665,poisson
3890,2.25,584.4557136867622,gaussian
3891,2.25,1583.1089793331776,triangular
3892,2.25,2040.3878070982762,uniform
3893,2.25,944.3870113162743,poisson
3894,2.25,1249.999935474903,gaussian
3895,2.25,1291.0044544764985,triangular
3896,2.25,1895.4816844432833,uniform
3897,2.25,566.4407105023722,poisson
3898,2.25,159.36167419884475,gaussian
3899,2.25,1137.2631896466792,triangular
3900,2.25,1504.7232538212183,uniform
3901,2.25,1321.7375713517379,poisson
3902,2.25,1469.0823257313143,gaussian
3903,2.25,1058.119101578123,triangular
3904,2.25,1916.5234324612306,uniform
3905,2.25,953.9945113814451,poisson
3906,2.25,165.77870599326823,gaussian
3907,2.25,222.9698411077676,triangular
3908,2.25,565.6888786718335,uniform
3909,2.25,1339.2287655029902,poisson
3910,2.25,306.9987391007704,gaussian
3911,2.25,611.2230984923688,triangular
3912,2.25,2187.5693508924282,uniform
3913,2.25,948.6697647456446,poisson
3914,2.25,924.3229734237729,gaussian
3915,2.25,1302.549899410641,triangular
3916,2.25,1512.7596894156961,uniform
3917,2.25,944.652994893899,poisson
3918,2.25,88.03671920901908,gaussian
3919,2.25,167.5439778292965,triangular
3920,2.25,240.28848851608393,uniform
3921,2.25,1328.0293055814366,poisson
3922,2.25,714.7059266060321,gaussian
3923,2.25,471.1144290381002,triangular
3924,2.25,247.19522219243672,uniform
3925,2.25,950.443357229045,poisson
3926,2.25,1556.0779064840947,gaussian
3927,2.25,1627.2325170798201,triangular
3928,2.25,1983.30516838755,uniform
3929,2.25,1515.391869992734,poisson
3930,2.25,1671.1768022143922,gaussian
3931,2.25,1123.5011456379034,triangular
3932,2.25,1032.7019260683799,uniform
3933,2.25,954.0079057711864,poisson
3934,2.25,614.6672730470734,gaussian
3935,2.25,1077.586796805769,triangular
3936,2.25,1805.265871788183,uniform
3937,2.25,955.1454049326197,poisson
3938,2.25,864.4811655539323,gaussian
3939,2.25,1376.1851107763744,triangular
3940,2.25,1754.3562843994291,uniform
3941,2.25,950.4187644378026,poisson
3942,2.25,7.731100498177886,gaussian
3943,2.25,1038.9530751400437,triangular
3944,2.25,63.14972367446624,uniform
3945,2.25,1511.3703682821636,poisson
3946,2.25,124.1464932657207,gaussian
3947,2.25,1693.830394476405,triangular
3948,2.25,171.49903666363383,uniform
3949,2.25,1132.7913677415959,poisson
3950,2.25,1217.574977474396,gaussian
3951,2.25,287.0979980862333,triangular
3952,2.25,272.1739867717295,uniform
3953,2.25,567.0015499302488,poisson
3954,2.25,1369.2634064204617,gaussian
3955,2.25,546.4481631352608,triangular
3956,2.25,356.15256372978286,uniform
3957,2.25,758.0191014380259,poisson
3958,2.25,334.35957821602346,gaussian
3959,2.25,1772.5110942255378,triangular
3960,2.25,1660.345527252078,uniform
3961,2.25,566.6423278653315,poisson
3962,2.25,1250.4023137944803,gaussian
3963,2.25,853.2466487997353,triangular
3964,2.25,1226.1779807766707,uniform
3965,2.25,949.3357809786024,poisson
3966,2.25,766.0164794683252,gaussian
3967,2.25,668.498994463918,triangular
3968,2.25,189.82973843203362,uniform
3969,2.25,1137.334995065362,poisson
3970,2.25,1091.9398603441673,gaussian
3971,2.25,544.9332702404214,triangular
3972,2.25,1869.3617621987087,uniform
3973,2.25,1513.0763059782241,poisson
3974,2.25,1014.8711393406915,gaussian
3975,2.25,1352.0112873951039,triangular
3976,2.25,368.516658341956,uniform
3977,2.25,758.9765085627208,poisson
3978,2.25,1098.2892660655104,gaussian
3979,2.25,534.6080615411329,triangular
3980,2.25,927.2071090931211,uniform
3981,2.25,382.38134983674973,poisson
3982,2.25,23.32079673038974,gaussian
3983,2.25,1768.7959904108511,triangular
3984,2.25,1658.8853746571656,uniform
3985,2.25,571.4799830765584,poisson
3986,2.25,163.21720368885613,gaussian
3987,2.25,1437.3646008768415,triangular
3988,2.25,872.3754266481285,uniform
3989,2.25,573.3026820069914,poisson
3990,2.25,1349.8829081618806,gaussian
3991,2.25,737.8615813487903,triangular
3992,2.25,753.6099291721433,uniform
3993,2.25,756.8833970398439,poisson
3994,2.25,1048.6028406944447,gaussian
3995,2.25,1600.3875989651606,triangular
3996,2.25,2062.9279481023264,uniform
3997,2.25,1141.7724479242536,poisson
3998,2.25,769.7898803519356,gaussian
3999,2.25,459.11415262615355,triangular
4000,2.5,690.1839770241268,uniform
4001,2.5,424.08433843435006,poisson
4002,2.5,725.0973515337914,gaussian
4003,2.5,1356.1508292553272,triangular
4004,2.5,43.693946036394884,uniform
4005,2.5,1478.0984531335766,poisson
4006,2.5,1074.055856902907,gaussian
4007,2.5,625.2958825373778,triangular
4008,2.5,1926.0503088380233,uniform
4009,2.5,1485.9481445443193,poisson
4010,2.5,463.06466015761237,gaussian
4011,2.5,1867.119439950829,triangular
4012,2.5,1660.4255040989372,uniform
4013,2.5,1468.4906064921613,poisson
4014,2.5,1063.8540469630816,gaussian
4015,2.5,782.7480158943906,triangular
4016,2.5,2229.9615874962105,uniform
4017,2.5,1052.9502015225125,poisson
4018,2.5,728.5500301738139,gaussian
4019,2.5,989.0163838768144,triangular
4020,2.5,2223.3310600819814,uniform
4021,2.5,1271.371194509108,poisson
4022,2.5,1297.77269696528,gaussian
4023,2.5,1887.2689854438172,triangular
4024,2.5,1653.2500411764454,uniform
4025,2.5,1910.913284813894,poisson
4026,2.5,1082.4273008623702,gaussian
4027,2.5,1294.9665132742468,triangular
4028,2.5,2221.717256452454,uniform
4029,2.5,1274.5685024028573,poisson
4030,2.5,174.5886837656819,gaussian
4031,2.5,1259.2533243074433,triangular
4032,2.5,1084.4492064505557,uniform
4033,2.5,2119.381427346103,poisson
4034,2.5,63.13575394624653,gaussian
4035,2.5,1079.0070985083885,triangular
4036,2.5,1985.630605512009,uniform
4037,2.5,1695.1398637033287,poisson
4038,2.5,717.7828680750837,gaussian
4039,2.5,1771.097337387796,triangular
4040,2.5,2000.8321425180627,uniform
4041,2.5,1887.9807942547707,poisson
4042,2.5,711.4048545801475,gaussian
4043,2.5,1522.74390440472,triangular
4044,2.5,797.01967483882,uniform
4045,2.5,1275.333724150251,poisson
4046,2.5,1350.6365795778793,gaussian
4047,2.5,160.42984757406177,triangular
4048,2.5,2368.4816639583587,uniform
4049,2.5,630.5826087529522,poisson
4050,2.5,1255.1642748457566,gaussian
4051,2.5,1037.324052879282,triangular
4052,2.5,1817.2340697318264,uniform
4053,2.5,631.7318604713637,poisson
4054,2.5,1061.0670492008323,gaussian
4055,2.5,738.3345416327371,triangular
4056,2.5,2337.3061896255713,uniform
4057,2.5,1264.6747852986534,poisson
4058,2.5,1233.110943326665,gaussian
4059,2.5,1259.2775148771082,triangular
4060,2.5,2393.6422475045147,uniform
4061,2.5,2322.307196960104,poisson
4062,2.5,360.02419482971055,gaussian
4063,2.5,1407.6848286967565,triangular
4064,2.5,1583.0571646116093,uniform
4065,2.5,420.1236282854766,poisson
4066,2.5,1857.199491676356,gaussian
4067,2.5,2082.8794856454747,triangular
4068,2.5,1004.7187222912269,uniform
4069,2.5,425.13877875280747,poisson
4070,2.5,619.492542684386,gaussian
4071,2.5,1083.1383102780756,triangular
4072,2.5,521.8729814157477,uniform
4073,2.5,1683.237343462106,poisson
4074,2.5,165.65997987854757,gaussian
4075,2.5,1641.9039595124475,triangular
4076,2.5,50.90254100924267,uniform
4077,2.5,1687.9558415159036,poisson
4078,2.5,400.8825209773688,gaussian
4079,2.5,2037.878517061579,triangular
4080,2.5,1180.1821174881147,uniform
4081,2.5,631.4084479128301,poisson
4082,2.5,1388.416035258561,gaussian
4083,2.5,1097.0120839511114,triangular
4084,2.5,1573.4491848495768,uniform
4085,2.5,1049.407191894355,poisson
4086,2.5,298.44494433137135,gaussian
4087,2.5,888.0884437265569,triangular
4088,2.5,673.0729468743175,uniform
4089,2.5,849.96066706144,poisson
4090,2.5,143.70477191377174,gaussian
4091,2.5,1009.5037878325838,triangular
4092,2.5,1932.5719009538516,uniform
4093,2.5,1061.682644678803,poisson
4094,2.5,396.28099530688894,gaussian
4095,2.5,1709.5096645936387,triangular
4096,2.5,586.0881929116671,uniform
4097,2.5,420.65091422440054,poisson
4098,2.5,704.7186322186676,gaussian
4099,2.5,72.55771465709597,triangular
4100,2.5,1681.1389918286186,uniform
4101,2.5,1271.61542246384,poisson
4102,2.5,1291.6345412320247,gaussian
4103,2.5,1461.155153674174,triangular
4104,2.5,815.128109629159,uniform
4105,2.5,1268.3396479100434,poisson
4106,2.5,1723.0895167627411,gaussian
4107,2.5,1353.4763852223518,triangular
4108,2.5,719.6675762617626,uniform
4109,2.5,2550.522521590723,poisson
4110,2.5,101.58110995897259,gaussian
4111,2.5,1075.2217675369468,triangular
4112,2.5,783.4724474813604,uniform
4113,2.5,1888.0556688146173,poisson
4114,2.5,525.2875382779719,gaussian
4115,2.5,1606.0104122756134,triangular
4116,2.5,1025.0554578607412,uniform
4117,2.5,839.4163637518002,poisson
4118,2.5,417.69284370501106,gaussian
4119,2.5,1570.6442427438003,triangular
4120,2.5,1831.8882045174005,uniform
4121,2.5,840.3645905525814,poisson
4122,2.5,439.4463836988799,gaussian
4123,2.5,257.34051426794423,triangular
4124,2.5,82.94554829076795,uniform
4125,2.5,839.399577135654,poisson
4126,2.5,1098.6584950790489,gaussian
4127,2.5,535.5152833235727,triangular
4128,2.5,569.4418569039613,uniform
4129,2.5,2738.600462427603,poisson
4130,2.5,281.85573666223996,gaussian
4131,2.5,1208.8301323843189,triangular
4132,2.5,302.62440869002535,uniform
4133,2.5,839.1265607808501,poisson
4134,2.5,1120.1093365540387,gaussian
4135,2.5,1475.8528308538575,triangular
4136,2.5,2210.5520384015913,uniform
4137,2.5,424.51080672484295,poisson
4138,2.5,761.0285572067179,gaussian
4139,2.5,1592.4676427533157,triangular
4140,2.5,1370.7492224402604,uniform
4141,2.5,631.8458715605584,poisson
4142,2.5,1692.2875962400458,gaussian
4143,2.5,1673.7647221726625,triangular
4144,2.5,1492.8281556831519,uniform
4145,2.5,1270.9726719852329,poisson
4146,2.5,616.2930483610986,gaussian
4147,2.5,1257.7889497343322,triangular
4148,2.5,683.0943199217153,uniform
4149,2.5,839.1392401652707,poisson
4150,2.5,351.71612002512245,gaussian
4151,2.5,2142.830542314859,triangular
4152,2.5,233.54385358676225,uniform
4153,2.5,632.8503725489326,poisson
4154,2.5,453.37774495198437,gaussian
4155,2.5,1121.86899210192,triangular
4156,2.5,1182.6861427225779,uniform
4157,2.5,1678.2384286743027,poisson
4158,2.5,918.2017513402549,gaussian
4159,2.5,1209.0415590689267,triangular
4160,2.5,1132.554916503595,uniform
4161,2.5,1474.0649073522209,poisson
4162,2.5,589.8976486262154,gaussian
4163,2.5,374.1603968055005,triangular
4164,2.5,1821.9070821635037,uniform
4165,2.5,1688.044102623869,poisson
4166,2.5,2000.8214225247575,gaussian
4167,2.5,1458.773688782671,triangular
4168,2.5,209.7822877507809,uniform
4169,2.5,839.1018341331691,poisson
4170,2.5,318.6479307686751,gaussian
4171,2.5,1891.1159034530215,triangular
4172,2.5,1031.7916418021575,uniform
4173,2.5,422.77183600354425,poisson
4174,2.5,662.4330458534744,gaussian
4175,2.5,860.7061932193873,triangular
4176,2.5,1972.8576614451551,uniform
4177,2.5,419.5570013515685,poisson
4178,2.5,1958.3675305140257,gaussian
4179,2.5,1313.6312024835875,triangular
4180,2.5,1953.8637806323675,uniform
4181,2.5,1062.0281333674188,poisson
4182,2.5,473.56851314813673,gaussian
4183,2.5,1471.2777757582398,triangular
4184,2.5,626.390504515627,uniform
4185,2.5,629.6374281636079,poisson
4186,2.5,527.2762118222383,gaussian
4187,2.5,1351.97529709887,triangular
4188,2.5,229.6633477501349,uniform
4189,2.5,842.6670193204152,poisson
4190,2.5,450.1079745776055,gaussian
4191,2.5,1057.0930302938546,triangular
4192,2.5,2399.2380766570836,uniform
4193,2.5,637.2638182356886,poisson
4194,2.5,959.3895569747931,gaussian
4195,2.5,226.50571057082973,triangular
4196,2.5,2257.875893279023,uniform
4197,2.5,2307.9166210129497,poisson
4198,2.5,111.99427692706607,gaussian
4199,2.5,1306.954536485331,triangular
4200,2.5,1599.2127103220844,uniform
4201,2.5,1690.9144038495604,poisson
4202,2.5,736.4698048634247,gaussian
4203,2.5,1415.6440122970935,triangular
4204,2.5,2355.2859347713843,uniform
