,dummies,value,type
10056,22,134.62796117705363,uniform
10057,22,137.33298013451065,poisson
10058,22,158.29570819504107,gaussian
10059,22,144.88363551647868,triangular
10060,23,433.16878224904553,uniform
10061,23,308.78478941605516,poisson
10062,23,144.55479845908587,gaussian
10063,23,101.74070675405373,triangular
10064,24,250.59770282879845,uniform
10065,24,383.3073845355836,poisson
10066,24,289.37773976780477,gaussian
10067,24,165.09586360264439,triangular
10068,25,119.05808011549415,uniform
10069,25,227.52932691921194,poisson
10070,25,150.58248396362404,gaussian
10071,25,312.8265749415407,triangular
10072,26,249.51319790725816,uniform
10073,26,166.78709020661844,poisson
10074,26,118.33743982984322,gaussian
10075,26,249.48621382876516,triangular
10076,27,61.27742626335931,uniform
10077,27,200.93870319643426,poisson
10078,27,136.13008666522379,gaussian
10079,27,295.6497140408876,triangular
10080,28,46.35047903158905,uniform
10081,28,80.7782730861621,poisson
10082,28,29.23040675869336,gaussian
10083,28,54.91420305307977,triangular
10084,29,189.21785580422159,uniform
10085,29,139.974993458796,poisson
10086,29,111.35019979660639,gaussian
10087,29,79.76923919620701,triangular
10088,30,97.5833799138692,uniform
10089,30,218.71554909008265,poisson
10090,30,239.8613057888062,gaussian
10091,30,211.2416832499723,triangular
10092,2,1243.1714521218094,uniform
10093,2,594.805900994884,poisson
10094,2,322.0495199355189,gaussian
10095,2,262.6239859719428,triangular
10096,3,165.66303889590947,uniform
10097,3,393.53109613277076,poisson
10098,3,488.96624754113725,gaussian
10099,3,764.4921335568329,triangular
10100,4,705.5165491310241,uniform
10101,4,107.17675624605151,poisson
10102,4,363.2133605882098,gaussian
10103,4,385.68634174967474,triangular
10104,5,720.2168989593905,uniform
10105,5,248.68317013632836,poisson
10106,5,317.96291530422104,gaussian
10107,5,292.54116132524643,triangular
10108,6,203.17906518610476,uniform
10109,6,279.6968578969154,poisson
10110,6,312.2807042126959,gaussian
10111,6,112.49797814719646,triangular
10112,7,169.06648427052286,uniform
10113,7,456.83456252782474,poisson
10114,7,378.4045383533568,gaussian
10115,7,363.88993964533637,triangular
10116,8,479.2766226265311,uniform
10117,8,278.53690571501346,poisson
10118,8,246.45934009429786,gaussian
10119,8,157.30655937376739,triangular
10120,9,466.3846810952163,uniform
10121,9,208.3843368034854,poisson
10122,9,50.97502968906702,gaussian
10123,9,548.4589085479658,triangular
10124,10,375.2428437003216,uniform
10125,10,172.81043530580536,poisson
10126,10,199.50611056251765,gaussian
10127,10,82.39647347836149,triangular
10128,11,144.03068164917636,uniform
10129,11,104.32129595594897,poisson
10130,11,224.04244477823772,gaussian
10131,11,244.37225603389072,triangular
10132,12,423.3857871559781,uniform
10133,12,239.34827936820946,poisson
10134,12,143.3395903109893,gaussian
10135,12,360.05686596240474,triangular
10136,13,246.986449565536,uniform
10137,13,192.60890345475298,poisson
10138,13,209.6113466731947,gaussian
10139,13,87.97748217303977,triangular
10140,14,231.2180170700474,uniform
10141,14,290.3621220246053,poisson
10142,14,122.24955488096222,gaussian
10143,14,87.0183053080708,triangular
10144,15,492.71095341195405,uniform
10145,15,340.44642089286435,poisson
10146,15,216.951332968303,gaussian
10147,15,131.112776242254,triangular
10148,16,364.5888664125321,uniform
10149,16,109.85120418387652,poisson
10150,16,350.0649000999863,gaussian
10151,16,169.4253637153723,triangular
10152,17,127.06959088672212,uniform
10153,17,268.5611189776646,poisson
10154,17,111.86796547083262,gaussian
10155,17,174.09153459896197,triangular
10156,18,526.4182154015938,uniform
10157,18,69.34260372980441,poisson
10158,18,214.60485330880485,gaussian
10159,18,166.74665196699573,triangular
10160,19,205.8249696791386,uniform
10161,19,176.69510264654883,poisson
10162,19,161.27555887135418,gaussian
10163,19,257.9972774482918,triangular
10164,20,127.29486930230769,uniform
10165,20,102.53570285400372,poisson
10166,20,137.81492003967696,gaussian
10167,20,196.6821567853362,triangular
10168,21,173.02260805651352,uniform
10169,21,80.1755668196709,poisson
10170,21,82.47154947235822,gaussian
10171,21,151.65513412047966,triangular
10172,22,387.3339567051686,uniform
10173,22,305.95986163873135,poisson
10174,22,88.4321260673411,gaussian
10175,22,67.1928046895281,triangular
10176,23,325.7582920667334,uniform
10177,23,134.78495947144864,poisson
10178,23,170.7783840377206,gaussian
10179,23,189.7607990881185,triangular
10180,24,62.544658628572115,uniform
10181,24,86.04562960882042,poisson
10182,24,178.39748569707106,gaussian
10183,24,238.7526083364432,triangular
10184,25,380.23056760888915,uniform
10185,25,191.03829433310088,poisson
10186,25,109.94641906653621,gaussian
10187,25,360.27909720982865,triangular
10188,26,97.05627917348139,uniform
10189,26,14.645234230319367,poisson
10190,26,145.20889429809887,gaussian
10191,26,172.06143293734678,triangular
10192,27,238.5672091510381,uniform
10193,27,198.72628699395747,poisson
10194,27,156.1578866294982,gaussian
10195,27,144.94645711800214,triangular
10196,28,342.66761746979057,uniform
10197,28,278.55198477416627,poisson
10198,28,52.46903120234301,gaussian
10199,28,104.7308010868583,triangular
10200,29,258.9022340710864,uniform
10201,29,105.63447631755233,poisson
10202,29,211.9153642604297,gaussian
10203,29,200.62537158036653,triangular
10204,30,156.83243919321168,uniform
10205,30,67.58733740034869,poisson
10206,30,57.93670588559786,gaussian
10207,30,185.52782698442812,triangular
10208,2,58.57564324736784,uniform
10209,2,281.44421344704546,poisson
10210,2,300.22471745715785,gaussian
10211,2,575.8563642428419,triangular
10212,3,1041.9194469846743,uniform
10213,3,520.9883611778672,poisson
10214,3,380.1138215589496,gaussian
10215,3,520.7622746501626,triangular
10216,4,605.9569461927798,uniform
10217,4,248.46966715538036,poisson
10218,4,136.21768540212648,gaussian
10219,4,120.60898459308333,triangular
10220,5,511.61497971924706,uniform
10221,5,361.2072145316827,poisson
10222,5,392.4307363759107,gaussian
10223,5,784.0173721849313,triangular
10224,6,433.36757878391916,uniform
10225,6,363.70953516913323,poisson
10226,6,161.5930886217886,gaussian
10227,6,351.3636638615456,triangular
10228,7,637.2579719095781,uniform
10229,7,477.05791717142336,poisson
10230,7,18.539876048547566,gaussian
10231,7,549.6829170498919,triangular
10232,8,554.120664727775,uniform
10233,8,230.9573486803507,poisson
10234,8,197.91493008967402,gaussian
10235,8,61.54490821772024,triangular
10236,9,557.7528903252329,uniform
10237,9,389.71841187265863,poisson
10238,9,166.30494918029518,gaussian
10239,9,398.9180949445018,triangular
10240,10,284.1590970426935,uniform
10241,10,207.64888684125506,poisson
10242,10,181.1170289060133,gaussian
10243,10,487.225249951513,triangular
10244,11,490.0120108275195,uniform
10245,11,295.03221829178995,poisson
10246,11,172.50518927854398,gaussian
10247,11,336.5600616547296,triangular
10248,12,68.41516606662182,uniform
10249,12,349.85295993344914,poisson
10250,12,134.7141885160424,gaussian
10251,12,225.08104350229323,triangular
10252,13,311.5728753754926,uniform
10253,13,101.22920095675366,poisson
10254,13,180.40976452621706,gaussian
10255,13,85.91271942188266,triangular
10256,14,70.46906960186315,uniform
10257,14,195.15117226964404,poisson
10258,14,270.5408013392661,gaussian
10259,14,258.15943059849775,triangular
10260,15,444.7310908746069,uniform
10261,15,156.51531417405332,poisson
10262,15,215.29386150537988,gaussian
10263,15,97.54214151830259,triangular
10264,16,105.15536887576467,uniform
10265,16,129.47443888495118,poisson
10266,16,132.49717179770457,gaussian
10267,16,413.7516511750067,triangular
10268,17,250.22894943867425,uniform
10269,17,30.52431124193173,poisson
10270,17,266.10130976564517,gaussian
10271,17,217.10523705116768,triangular
10272,18,129.82183516897845,uniform
10273,18,231.14255894547344,poisson
10274,18,82.29964911977896,gaussian
10275,18,182.80680821140558,triangular
10276,19,192.39126930598508,uniform
10277,19,197.5052153967461,poisson
10278,19,398.9099037893855,gaussian
10279,19,140.96633683561836,triangular
10280,20,197.68415053239139,uniform
10281,20,47.31826738293126,poisson
10282,20,84.90018678461514,gaussian
10283,20,27.92353288624691,triangular
10284,21,206.42539122998713,uniform
10285,21,121.36176737405093,poisson
10286,21,250.802835689651,gaussian
10287,21,457.3694592826044,triangular
10288,22,350.8894287579294,uniform
10289,22,76.4209550216565,poisson
10290,22,88.4740745540235,gaussian
10291,22,264.1871621442341,triangular
10292,23,397.3577826960651,uniform
10293,23,106.41369118926745,poisson
10294,23,381.18243107098215,gaussian
10295,23,218.76448603148683,triangular
10296,24,243.51414033540865,uniform
10297,24,11.432607267301924,poisson
10298,24,227.78283268330694,gaussian
10299,24,136.3452227583064,triangular
10300,25,191.81690290638463,uniform
10301,25,241.59753784565524,poisson
10302,25,79.75350386336275,gaussian
10303,25,101.91050387519626,triangular
10304,26,6.427477987748925,uniform
10305,26,39.72175305355289,poisson
10306,26,157.07301125709952,gaussian
10307,26,228.80845437213708,triangular
10308,27,111.10617345207775,uniform
10309,27,42.379347334698515,poisson
10310,27,195.3556955118861,gaussian
10311,27,326.22190651904356,triangular
10312,28,78.81152227788733,uniform
10313,28,191.3515630098452,poisson
10314,28,54.00376623557725,gaussian
10315,28,292.5528545680473,triangular
10316,29,228.89926763224977,uniform
10317,29,164.74942272498078,poisson
10318,29,103.37313787052113,gaussian
10319,29,178.43476014909953,triangular
10320,30,18.37772743566217,uniform
10321,30,113.90588107971405,poisson
10322,30,68.24876227157038,gaussian
10323,30,133.64915775552888,triangular
10324,2,1327.0401150457135,uniform
10325,2,642.7014829774,poisson
10326,2,201.77789446784496,gaussian
10327,2,530.4551073668417,triangular
10328,3,644.4711971789818,uniform
10329,3,377.2919573200789,poisson
10330,3,170.9010472818082,gaussian
10331,3,536.7288363675677,triangular
10332,4,1023.2141954630904,uniform
10333,4,98.50592633119605,poisson
10334,4,576.8698420885454,gaussian
10335,4,317.991266519299,triangular
10336,5,496.78332389567254,uniform
10337,5,606.6302670888284,poisson
10338,5,95.26853579759275,gaussian
10339,5,713.3852789243629,triangular
10340,6,801.3752590446385,uniform
10341,6,721.2555055019975,poisson
10342,6,190.505027291185,gaussian
10343,6,448.02239424635735,triangular
10344,7,802.0659397278943,uniform
10345,7,173.00758098376272,poisson
10346,7,138.94099125818767,gaussian
10347,7,240.82272319194493,triangular
10348,8,358.0966903383925,uniform
10349,8,132.25822583966854,poisson
10350,8,285.077328754447,gaussian
10351,8,10.193567979869185,triangular
10352,9,388.5005937197109,uniform
10353,9,382.1489934397118,poisson
10354,9,55.92901880448924,gaussian
10355,9,644.8208497476733,triangular
10356,10,730.068112398649,uniform
10357,10,216.1196910603322,poisson
10358,10,114.85777279821338,gaussian
10359,10,401.1260707188118,triangular
10360,11,185.67297450064294,uniform
10361,11,87.06705296304553,poisson
10362,11,347.4563558697031,gaussian
10363,11,370.3080856429559,triangular
10364,12,263.14390027139814,uniform
10365,12,193.76861864013347,poisson
10366,12,192.84106594280723,gaussian
10367,12,155.09024630690487,triangular
10368,13,255.77349142141438,uniform
10369,13,450.52799577501315,poisson
10370,13,316.4940724220183,gaussian
10371,13,295.7612154095489,triangular
10372,14,246.8484386774857,uniform
10373,14,184.73587297208545,poisson
10374,14,56.013716808673415,gaussian
10375,14,102.19739352883434,triangular
10376,15,364.6918864193448,uniform
10377,15,347.08160283007555,poisson
10378,15,45.84125527369086,gaussian
10379,15,409.93524906776815,triangular
10380,16,100.4189455210832,uniform
10381,16,255.59919033017408,poisson
10382,16,79.58622441609211,gaussian
10383,16,221.02167636339576,triangular
10384,17,226.66069248810373,uniform
10385,17,377.86564371363073,poisson
10386,17,112.45069252085128,gaussian
10387,17,217.5916397105158,triangular
10388,18,67.37219484475963,uniform
10389,18,125.57128591306557,poisson
10390,18,142.95478355118394,gaussian
10391,18,245.6977252401053,triangular
10392,19,255.14350893197812,uniform
10393,19,353.69452414958766,poisson
10394,19,182.62958065874565,gaussian
10395,19,302.60059816240766,triangular
10396,20,52.730581712259216,uniform
10397,20,68.44607770831233,poisson
10398,20,75.70468646002317,gaussian
10399,20,172.0826518947096,triangular
10400,21,123.73324987217839,uniform
10401,21,64.02365885926417,poisson
10402,21,266.638057221985,gaussian
10403,21,166.3881438101814,triangular
10404,22,278.7394481734617,uniform
10405,22,287.8636770001551,poisson
10406,22,84.8333422111141,gaussian
10407,22,98.3664028946037,triangular
10408,23,180.1853056311767,uniform
10409,23,173.80276063844667,poisson
10410,23,147.9861991579162,gaussian
10411,23,234.26972763383787,triangular
10412,24,284.5317545129475,uniform
10413,24,163.60349435062167,poisson
10414,24,109.14046480346765,gaussian
10415,24,9.733414533772653,triangular
10416,25,61.542780903935665,uniform
10417,25,197.01986686520502,poisson
10418,25,154.82792842984946,gaussian
10419,25,77.50615767642516,triangular
10420,26,181.12641537314533,uniform
10421,26,260.2817921624319,poisson
10422,26,229.88237356266208,gaussian
10423,26,49.50457949338997,triangular
10424,27,129.27723974502806,uniform
10425,27,236.3571460390368,poisson
10426,27,185.05038409225637,gaussian
10427,27,134.68931711815523,triangular
10428,28,19.895336130618038,uniform
10429,28,9.808224116190157,poisson
10430,28,22.902233885086034,gaussian
10431,28,211.44574107681177,triangular
10432,29,165.96706112116317,uniform
10433,29,93.8971030381596,poisson
10434,29,84.85739930134329,gaussian
10435,29,100.43689178971505,triangular
10436,30,407.9641115804635,uniform
10437,30,60.48060883566078,poisson
10438,30,84.050340533933,gaussian
10439,30,128.22786363658642,triangular
10440,2,322.9767305122528,uniform
10441,2,375.71113825590334,poisson
10442,2,412.6769032000257,gaussian
10443,2,480.9505622816184,triangular
10444,3,474.2680566284555,uniform
10445,3,1077.5240811464705,poisson
10446,3,581.7572702675988,gaussian
10447,3,212.66609762465907,triangular
10448,4,682.870404023303,uniform
10449,4,851.8011650198488,poisson
10450,4,168.80014403732753,gaussian
10451,4,178.58236283134843,triangular
10452,5,975.5017766074461,uniform
10453,5,108.5360142043302,poisson
10454,5,522.4036909765372,gaussian
10455,5,482.06929470977116,triangular
10456,6,510.9063478005604,uniform
10457,6,102.01685890508074,poisson
10458,6,514.7312513891395,gaussian
10459,6,275.8736519831631,triangular
10460,7,755.478970617779,uniform
10461,7,535.4642780618975,poisson
10462,7,23.82381093965759,gaussian
10463,7,755.2590379073151,triangular
10464,8,278.29434010896176,uniform
10465,8,212.1515263543757,poisson
10466,8,237.88391842535165,gaussian
10467,8,491.86000145278393,triangular
10468,9,214.13321421115256,uniform
10469,9,416.3635722941121,poisson
10470,9,247.42329724769678,gaussian
10471,9,252.06207036356747,triangular
10472,10,465.31582413353885,uniform
10473,10,36.94751818120135,poisson
10474,10,306.70608211736516,gaussian
10475,10,261.2839076698946,triangular
10476,11,356.9479586582795,uniform
10477,11,211.71358248284392,poisson
10478,11,140.05578708651575,gaussian
10479,11,287.1161266191548,triangular
10480,12,102.49509778170612,uniform
10481,12,102.2752082100951,poisson
10482,12,63.27717118539332,gaussian
10483,12,211.7578460343213,triangular
10484,13,313.6075726864063,uniform
10485,13,213.83107438197038,poisson
10486,13,180.78437689253636,gaussian
10487,13,434.300676221452,triangular
10488,14,790.012562599891,uniform
10489,14,229.30973489681708,poisson
10490,14,405.2374794924207,gaussian
10491,14,496.5139348901061,triangular
10492,15,576.1137259837834,uniform
10493,15,198.05397932840572,poisson
10494,15,69.55047994719277,gaussian
10495,15,225.71954525049568,triangular
10496,16,159.9789256293744,uniform
10497,16,221.94597765607134,poisson
10498,16,154.63628254956015,gaussian
10499,16,97.12577776514682,triangular
10500,17,108.13813415861597,uniform
10501,17,286.52008508972057,poisson
10502,17,116.52378674644339,gaussian
10503,17,419.1420110198726,triangular
10504,18,397.95956215197884,uniform
10505,18,302.53593827720664,poisson
10506,18,114.87657532452452,gaussian
10507,18,135.6625061418099,triangular
10508,19,305.7512231920403,uniform
10509,19,190.88983982355353,poisson
10510,19,148.58625287777272,gaussian
10511,19,225.86129140280502,triangular
10512,20,324.5545887136217,uniform
10513,20,204.66668308272617,poisson
10514,20,98.43706200877097,gaussian
10515,20,209.31183016409352,triangular
10516,21,90.3479493880875,uniform
10517,21,333.7742984595341,poisson
10518,21,92.19143147650816,gaussian
10519,21,224.93091566722126,triangular
10520,22,146.91776447709486,uniform
10521,22,247.37446408471726,poisson
10522,22,213.78066374278274,gaussian
10523,22,215.1490071514724,triangular
10524,23,259.3626752957401,uniform
10525,23,142.29119409370156,poisson
10526,23,117.42484360982436,gaussian
10527,23,45.57746667307846,triangular
10528,24,243.40202018581888,uniform
10529,24,195.2047285571064,poisson
10530,24,178.67698636889452,gaussian
10531,24,74.03470200035811,triangular
10532,25,227.67493317041107,uniform
10533,25,98.08738100939267,poisson
10534,25,66.69633908698314,gaussian
10535,25,202.94511204387368,triangular
10536,26,250.4737795960455,uniform
10537,26,27.07862243720459,poisson
10538,26,161.23157123033073,gaussian
10539,26,204.4655298445372,triangular
10540,27,96.06397747641165,uniform
10541,27,172.95749379512395,poisson
10542,27,122.34716073015773,gaussian
10543,27,187.10044866353863,triangular
10544,28,59.33628186809242,uniform
10545,28,154.4917758705361,poisson
10546,28,203.84863843314622,gaussian
10547,28,168.61292228284157,triangular
10548,29,182.08369407361315,uniform
10549,29,73.09126567474263,poisson
10550,29,129.29010197413484,gaussian
10551,29,127.11841526386495,triangular
10552,30,39.83148172096676,uniform
10553,30,19.06699557389155,poisson
10554,30,121.72909795993058,gaussian
10555,30,297.71168606955564,triangular
10556,2,272.7325519593388,uniform
10557,2,721.1437074957487,poisson
10558,2,431.73896723361514,gaussian
10559,2,621.6079288165954,triangular
10560,3,114.72708884396857,uniform
10561,3,1074.1046792204259,poisson
10562,3,867.707020670022,gaussian
10563,3,798.2560918987493,triangular
10564,4,523.3854837406589,uniform
10565,4,895.7196771952093,poisson
10566,4,239.93178659122327,gaussian
10567,4,281.2824638697004,triangular
10568,5,518.8111192567205,uniform
10569,5,599.8376769681444,poisson
10570,5,224.51801332063192,gaussian
10571,5,660.4763698896286,triangular
10572,6,75.51989848853385,uniform
10573,6,182.66357011863897,poisson
10574,6,299.183667504327,gaussian
10575,6,332.54978673164993,triangular
10576,7,878.9027692995845,uniform
10577,7,110.67170659597818,poisson
10578,7,91.7815265790702,gaussian
10579,7,96.87871899907519,triangular
10580,8,191.00697052455072,uniform
10581,8,140.56486161301683,poisson
10582,8,43.879504811044136,gaussian
10583,8,155.2215073851381,triangular
10584,9,462.31621585637976,uniform
10585,9,223.9477574307787,poisson
10586,9,126.89118332867392,gaussian
10587,9,272.7760554672926,triangular
10588,10,555.4267957081178,uniform
10589,10,202.8426808221946,poisson
10590,10,151.2516064606768,gaussian
10591,10,216.66328770807726,triangular
10592,11,455.0502979270921,uniform
10593,11,246.32895589443947,poisson
10594,11,117.57896408056499,gaussian
10595,11,111.83956727266359,triangular
10596,12,305.86161578198676,uniform
10597,12,147.2431160946724,poisson
10598,12,221.04064552384636,gaussian
10599,12,427.9091537694321,triangular
10600,13,95.90677284691623,uniform
10601,13,348.03216393352443,poisson
10602,13,117.08469023174308,gaussian
10603,13,295.7074407481119,triangular
10604,14,414.7810878108607,uniform
10605,14,94.70537725233642,poisson
10606,14,190.7291192451,gaussian
10607,14,306.4988638267235,triangular
10608,15,122.50745769500419,uniform
10609,15,405.9156435135645,poisson
10610,15,121.84041503235407,gaussian
10611,15,99.63559164482972,triangular
10612,16,54.80618887454521,uniform
10613,16,128.33492666463488,poisson
10614,16,100.78011096921682,gaussian
10615,16,116.90006832700838,triangular
10616,17,236.61597618710903,uniform
10617,17,278.06829666015153,poisson
10618,17,65.09060229901866,gaussian
10619,17,397.60101341131906,triangular
10620,18,189.81498300093259,uniform
10621,18,66.70607999684655,poisson
10622,18,65.73435608424022,gaussian
10623,18,48.27273951995884,triangular
10624,19,71.1668102488212,uniform
10625,19,168.41095733338977,poisson
10626,19,175.01889808090752,gaussian
10627,19,363.36825447115854,triangular
10628,20,88.29314194612842,uniform
10629,20,191.87095996639283,poisson
10630,20,97.2458434588776,gaussian
10631,20,208.53557449681875,triangular
10632,21,262.4316591188803,uniform
10633,21,78.09142530981171,poisson
10634,21,119.84254998502725,gaussian
10635,21,466.7982960221462,triangular
10636,22,200.07750128818606,uniform
10637,22,91.85360983603161,poisson
10638,22,184.46459897581482,gaussian
10639,22,37.70061406009135,triangular
10640,23,299.32828626125075,uniform
10641,23,157.82709962013368,poisson
10642,23,50.626572184389055,gaussian
10643,23,280.84615965327805,triangular
10644,24,220.5125417701752,uniform
10645,24,122.65298697054854,poisson
10646,24,184.71935109400698,gaussian
10647,24,385.415864666444,triangular
10648,25,200.04080932857457,uniform
10649,25,239.2667343235962,poisson
10650,25,141.0093237539769,gaussian
10651,25,127.50050964802337,triangular
10652,26,193.15817166685503,uniform
10653,26,67.03744696261523,poisson
10654,26,14.41637333131282,gaussian
10655,26,212.1603043219378,triangular
10656,27,204.26967846229562,uniform
10657,27,148.7979847997024,poisson
10658,27,101.7398968348226,gaussian
10659,27,183.283231614417,triangular
10660,28,251.51625432677065,uniform
10661,28,151.4576606201837,poisson
10662,28,35.56540455497266,gaussian
10663,28,102.18249151676937,triangular
10664,29,213.27881056477682,uniform
10665,29,122.28124988034845,poisson
10666,29,54.9383782704035,gaussian
10667,29,209.11839296894655,triangular
10668,30,238.4012335591708,uniform
10669,30,273.89048203296375,poisson
10670,30,66.93018645478422,gaussian
10671,30,125.8420523360784,triangular
10672,2,711.6312399064816,uniform
10673,2,85.63477792242713,poisson
10674,2,661.870099562422,gaussian
10675,2,1071.6120196074876,triangular
10676,3,623.331371401534,uniform
10677,3,1061.502821722467,poisson
10678,3,395.8289676593626,gaussian
10679,3,259.848768478034,triangular
10680,4,380.8787824892569,uniform
10681,4,419.9259099397688,poisson
10682,4,236.27328579321812,gaussian
10683,4,326.50685825630455,triangular
10684,5,269.2394241139265,uniform
10685,5,270.5205166258564,poisson
10686,5,241.2695436458293,gaussian
10687,5,460.8549578274891,triangular
10688,6,91.85327790520346,uniform
10689,6,297.29853993696594,poisson
10690,6,338.06461702109857,gaussian
10691,6,524.9768055954046,triangular
10692,7,299.1184093514067,uniform
10693,7,25.28955257369129,poisson
10694,7,290.3829880941796,gaussian
10695,7,362.3840031033977,triangular
10696,8,390.1918775122883,uniform
10697,8,208.86506404128252,poisson
10698,8,328.8412294378469,gaussian
10699,8,253.78159027970938,triangular
10700,9,540.1115258807163,uniform
10701,9,556.8887318554835,poisson
10702,9,329.4242257488034,gaussian
10703,9,461.8163968871372,triangular
10704,10,106.10852291865311,uniform
10705,10,61.459454940622784,poisson
10706,10,457.2886374399001,gaussian
10707,10,269.3332019809316,triangular
10708,11,172.65657315964447,uniform
10709,11,328.4479509154904,poisson
10710,11,68.09472688453431,gaussian
10711,11,207.24998322840813,triangular
10712,12,114.74338781293052,uniform
10713,12,54.9750438824358,poisson
10714,12,188.13321872829414,gaussian
10715,12,263.7721196102167,triangular
10716,13,692.3434351995758,uniform
10717,13,289.15190101758714,poisson
10718,13,84.65359488851648,gaussian
10719,13,568.4809559647499,triangular
10720,14,274.2888813364767,uniform
10721,14,116.56409067796352,poisson
10722,14,206.8878954387987,gaussian
10723,14,139.63980344625975,triangular
10724,15,267.7693188393924,uniform
10725,15,134.65249736277394,poisson
10726,15,175.56060258872378,gaussian
10727,15,219.06707186377648,triangular
10728,16,73.8943012422088,uniform
10729,16,84.77786931548886,poisson
10730,16,82.315092769496,gaussian
10731,16,138.44833960950976,triangular
10732,17,596.3020212672045,uniform
10733,17,24.53996150730908,poisson
10734,17,99.53683099810176,gaussian
10735,17,170.99406782722653,triangular
10736,18,205.37119380204217,uniform
10737,18,205.26829098405284,poisson
10738,18,141.33457921290275,gaussian
10739,18,164.2410439669314,triangular
10740,19,544.0034355671073,uniform
10741,19,104.22011443414979,poisson
10742,19,37.09819122438769,gaussian
10743,19,174.5283863942383,triangular
10744,20,306.978396913781,uniform
10745,20,231.40263735380861,poisson
10746,20,192.92300988812042,gaussian
10747,20,290.28901558132316,triangular
10748,21,125.71952879566386,uniform
10749,21,34.62749259285715,poisson
10750,21,24.26098160258199,gaussian
10751,21,40.65010378627259,triangular
10752,22,239.68239111104054,uniform
10753,22,140.54810532678425,poisson
10754,22,133.46262464161995,gaussian
10755,22,42.565783501417336,triangular
10756,23,164.85518932164152,uniform
10757,23,279.6188801431981,poisson
10758,23,217.458216357464,gaussian
10759,23,160.0051684042829,triangular
10760,24,205.6223322105092,uniform
10761,24,264.88680045319904,poisson
10762,24,227.75067527085142,gaussian
10763,24,228.15566797523962,triangular
10764,25,82.89522104673266,uniform
10765,25,41.453784531305885,poisson
10766,25,150.54676082725362,gaussian
10767,25,223.1982463563923,triangular
10768,26,58.98324881978707,uniform
10769,26,27.973016543117154,poisson
10770,26,244.31194173297214,gaussian
10771,26,284.65199234176276,triangular
10772,27,291.5663735142825,uniform
10773,27,199.50598235795468,poisson
10774,27,197.71061366301367,gaussian
10775,27,34.09732489873898,triangular
10776,28,179.5298350868209,uniform
10777,28,183.8886121708522,poisson
10778,28,71.54022267207243,gaussian
10779,28,28.614888337965404,triangular
10780,29,100.12859076599617,uniform
10781,29,102.40645355013883,poisson
10782,29,37.88503485339735,gaussian
10783,29,144.80182243451424,triangular
10784,30,184.98852914541624,uniform
10785,30,83.30164860058773,poisson
10786,30,92.95699625961261,gaussian
10787,30,103.47215934017366,triangular
10788,2,295.0299354255008,uniform
10789,2,914.0036618738852,poisson
10790,2,1004.9001885217616,gaussian
10791,2,808.0499053835042,triangular
10792,3,564.3651147521996,uniform
10793,3,211.12468661838412,poisson
10794,3,355.5773677116719,gaussian
10795,3,806.4280648941608,triangular
10796,4,238.65503944069033,uniform
10797,4,794.1549884792989,poisson
10798,4,733.8999588266081,gaussian
10799,4,470.22171161939906,triangular
10800,5,510.7557444400386,uniform
10801,5,537.0817411524079,poisson
10802,5,442.4560119585459,gaussian
10803,5,324.4780832351418,triangular
10804,6,142.56767018913146,uniform
10805,6,53.549425178090225,poisson
10806,6,109.2387030629849,gaussian
10807,6,338.29565460384697,triangular
10808,7,298.00786034134813,uniform
10809,7,124.35802143524867,poisson
10810,7,188.13522921950027,gaussian
10811,7,196.08529701602714,triangular
10812,8,355.1395655885363,uniform
10813,8,328.9604773788767,poisson
10814,8,126.59869874644491,gaussian
10815,8,71.90722658720733,triangular
10816,9,303.3628927075427,uniform
10817,9,283.5956232135273,poisson
10818,9,235.47323126083876,gaussian
10819,9,461.20436474036836,triangular
10820,10,764.157058433809,uniform
10821,10,205.60638438209648,poisson
10822,10,96.49151950472131,gaussian
10823,10,271.6019959056038,triangular
10824,11,229.20928314461682,uniform
10825,11,277.0123116385835,poisson
10826,11,148.6145854088025,gaussian
10827,11,264.336654438264,triangular
10828,12,78.39878524153045,uniform
10829,12,136.96275428252554,poisson
10830,12,72.78388211357108,gaussian
10831,12,264.12387907526954,triangular
10832,13,531.6686880087658,uniform
10833,13,75.25662278187502,poisson
10834,13,81.913042170822,gaussian
10835,13,200.373408738565,triangular
10836,14,185.71300696247437,uniform
10837,14,94.12023305147264,poisson
10838,14,62.85725913755841,gaussian
10839,14,146.48661649877621,triangular
10840,15,570.8844100346328,uniform
10841,15,104.54147446082548,poisson
10842,15,80.61094741675626,gaussian
10843,15,95.03351843448044,triangular
10844,16,286.16688479722,uniform
10845,16,144.46029993496958,poisson
10846,16,179.97426836364681,gaussian
10847,16,451.2622222728079,triangular
10848,17,464.4599056200751,uniform
10849,17,429.21772842676916,poisson
10850,17,115.20877155816656,gaussian
10851,17,132.26989965944583,triangular
10852,18,294.2584897390021,uniform
10853,18,163.44829850944308,poisson
10854,18,109.88944690049489,gaussian
10855,18,39.308725574899555,triangular
10856,19,234.76891402238908,uniform
10857,19,87.84084547849483,poisson
10858,19,222.2809877857015,gaussian
10859,19,200.56621482572746,triangular
10860,20,445.26758653134453,uniform
10861,20,397.60223123972446,poisson
10862,20,84.68647951087806,gaussian
10863,20,215.46768213475005,triangular
10864,21,259.00309000887404,uniform
10865,21,154.93009676859853,poisson
10866,21,168.78467875871084,gaussian
10867,21,306.8371754779658,triangular
